date,time,latitude,longitude,depth,mag,type,landmark,region
2019-03-17,14:04:04.750000,40.0681667,-120.8816667,-1.39,1.76,earthquake,Taylorsville,CA
2019-03-17,14:00:22.670000,37.6306667,-118.9235,4.04,-0.09,earthquake,Mammoth Lakes,CA
2019-03-17,13:17:53.950000,17.9608,-66.1636,15,1.95,earthquake,Jobos,Puerto Rico
2019-03-17,12:13:50.920000,38.7926674,-122.779335,0.61,0.56,earthquake,The Geysers,CA
2019-03-17,12:11:56.820000,38.8378334,-122.7845001,0.82,1.16,earthquake,Cobb,CA
2019-03-17,12:11:36.140000,38.8388333,-122.785,0.92,0.3,earthquake,Cobb,CA
2019-03-17,12:11:22.250000,38.8376667,-122.7843333,0.97,1.26,earthquake,Cobb,CA
2019-03-17,11:59:36.314000,61.4765,-150.0639,33.8,1.8,earthquake,Big Lake,Alaska
2019-03-17,11:24:49.210000,38.8083344,-122.8236694,1.99,0.88,earthquake,The Geysers,CA
2019-03-17,11:20:17.960000,38.8056667,-122.8301667,1.55,-0.14,earthquake,The Geysers,CA
2019-03-17,11:11:56.750000,38.8073349,-122.8199997,2.45,1.12,earthquake,The Geysers,CA
2019-03-17,10:15:33.290000,38.9098333,-122.9026667,3.31,0.63,earthquake,Kelseyville,CA
2019-03-17,10:14:26.270000,38.9091667,-122.9018333,3.58,0.91,earthquake,Kelseyville,CA
2019-03-17,10:04:40.460000,32.7855,-115.4475,11.91,1.23,earthquake,Holtville,CA
2019-03-17,09:43:48.410000,38.7481651,-122.6965027,1.02,1.16,earthquake,Anderson Springs,CA
2019-03-17,09:38:46.522000,61.4518,-149.8588,32.4,1.7,earthquake,Big Lake,Alaska
2019-03-17,09:28:24.570000,33.9813333,-117.2453333,14.21,1.73,earthquake,Moreno Valley,CA
2019-03-17,09:23:26.240000,33.4861667,-116.7925,6.39,0.41,earthquake,Aguanga,CA
2019-03-17,08:35:47.090000,38.7739983,-122.7433319,0.52,0.93,earthquake,The Geysers,CA
2019-03-17,08:06:04.970000,33.2103333,-116.7271667,8.22,0.61,earthquake,Lake Henshaw,CA
2019-03-17,08:04:59.698000,39.7949,-120.4436,14,1.1,earthquake,Portola,California
2019-03-17,07:58:44.350000,35.6561667,-118.5021667,1.36,0.97,earthquake,Lake Isabella,CA
2019-03-17,07:57:42.150000,34.439,-116.899,2.97,1.18,earthquake,Lucerne Valley,CA
2019-03-17,07:56:20.100000,38.8231659,-122.8001633,2.43,1.13,earthquake,The Geysers,CA
2019-03-17,07:49:11.410000,10.0583,-72.5523,151.33,4.3,earthquake,Machiques,Venezuela
2019-03-17,07:24:18.360000,37.3973333,-118.6776667,9.86,1.54,earthquake,Round Valley,CA
2019-03-17,07:18:31.431000,39.6094,-120.0328,7.6,0.4,earthquake,Cold Springs,Nevada
2019-03-17,07:07:27.770000,-8.4179,116.5195,23.61,5.5,earthquake,Sembalunbumbung,Indonesia
2019-03-17,06:46:43.150000,17.9486,-66.162,14,2.75,earthquake,Jobos,Puerto Rico
2019-03-17,06:45:03.210000,38.8148346,-122.786499,0.69,1.19,earthquake,The Geysers,CA
2019-03-17,06:21:27.780000,38.8383331,-122.7839966,1.48,0.56,earthquake,Cobb,CA
2019-03-17,06:21:06.710000,38.8353333,-122.7843333,1.21,1.4,earthquake,Cobb,CA
2019-03-17,05:40:28.880000,35.8915,-117.8446667,10.71,0.68,earthquake,Little Lake,CA
2019-03-17,05:30:24.470000,35.9033333,-117.8595,9.72,0.66,earthquake,Little Lake,CA
2019-03-17,05:25:08.069000,39.5418,-119.8037,0,0.3,earthquake,Reno,Nevada
2019-03-17,05:05:57.320000,38.7915,-122.7626667,0.7,1.69,earthquake,The Geysers,CA
2019-03-17,05:05:54.630000,33.2735,-116.426,5.08,0.91,earthquake,Borrego Springs,CA
2019-03-17,04:39:46.790000,17.9535,-66.1653,16,2.74,earthquake,Coqui,Puerto Rico
